"","address","frequency","lon","lat","result"
"1993","Mars",7,-95.7150582,37.0901287,"5000 Estate Enighed, Independence, KS 67301, USA"
"1994","Marshall, TX",1,-94.3674184,32.5448714,"Old Harrison County Courthouse, Peter Whetstone Square, 200 W Houston St, Marshall, TX 75670, USA"
"1995","Marshalls Creek PA",1,-75.1274003,41.0431501,"402 Resica Falls Rd, East Stroudsburg, PA 18302, USA"
"1996","Martinique",1,-61.024174,14.641528,"1011 Chemin rural No 8 Bis de Clemencin, Le Lamentin, Martinique"
"1997","Martinsburg, WV",1,-77.9638869,39.4562099,"202 S Queen St, Martinsburg, WV 25401, USA"
"1998","maryland",1,-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA"
"1999","Maryland",10,-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA"
"2000","Maryland ",2,-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA"
"2001","Maryland, USA",38,-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA"
"2002","Maryland, USA ",1,-76.6412712,39.0457549,"1175-1177 Goldfinch Ln, Millersville, MD 21108, USA"
"2003","massachusetts",1,-71.3824374,42.4072107,"Aeropuerto Mas Cerca A Lowell massachusrtts, Sudbury, MA 01776, USA"
"2004","Massachusetts",12,-71.3824374,42.4072107,"Aeropuerto Mas Cerca A Lowell massachusrtts, Sudbury, MA 01776, USA"
"2005","Massachusetts ",1,-71.3824374,42.4072107,"Aeropuerto Mas Cerca A Lowell massachusrtts, Sudbury, MA 01776, USA"
"2006","Massachusetts, USA",32,-71.3824374,42.4072107,"Aeropuerto Mas Cerca A Lowell massachusrtts, Sudbury, MA 01776, USA"
"2007","Matehuala SLP",1,-100.64279,23.6448029,"Luis Sánchez Armijo SN-C ELEKTRA, Centro, 78700 Matehuala, S.L.P., Mexico"
"2008","Maud, Oklahoma",1,-96.7758529,35.130355,"101 W Wanda Jackson Blvd, Maud, OK 74854, USA"
"2009","Max,Mn",1,-94.067997,47.6146742,"57684 Co Rd 4, Max, MN 56659, USA"
"2010","McAllen, TX",1,-98.2300124,26.2034071,"1630 N 10th St, McAllen, TX 78501, USA"
"2011","McDonough, GA",1,-84.1468616,33.4473361,"24 Griffin St, McDonough, GA 30253, USA"
"2012","McHenry, IL",1,-88.2667534,42.333355,"404 N Green St, McHenry, IL 60050, USA"
"2013","McKenzie, TN",1,-88.5186636,36.1325616,"2388 Cedar St, McKenzie, TN 38201, USA"
"2014","McLean, VA",1,-77.1772604,38.9338676,"7954 Center St, McLean, VA 22101, USA"
"2015","McLeansboro, IL",1,-88.5356076,38.0933811,"100 S Jackson St, McLeansboro, IL 62859, USA"
"2016","MD",2,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2017","MD ",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2018","Meadville, PA",1,-80.1514484,41.6414438,"40236 Park Ave, Meadville, PA 16335, USA"
"2019","Mechanicsburg, PA",6,-77.0085876,40.2142565,"46 N Market St, Mechanicsburg, PA 17055, USA"
"2020","Mechanicsville maryland",1,-76.7439767,38.4421648,"28170 Old Village Rd, Mechanicsville, MD 20659, USA"
"2021","Medellin / NYC",1,-73.9768131,40.7597591,"650 5th Ave, New York, NY 10019, USA"
"2022","Medellín, Colombia",1,-75.5812119,6.244203,"Cl. 42 #63b-7, Medellín, Antioquia, Colombia"
"2023","Medford, MA",1,-71.1061639,42.4184296,"85 George P Hassett Dr, Medford, MA 02155, USA"
"2024","Medford, Oregon",1,-122.8755949,42.3265152,"161 N Fir St, Medford, OR 97501, USA"
"2025","Medina, Ohio",1,-81.8552196,41.143245,"329 N Spring Grove St, Medina, OH 44256, USA"
"2026","Memphis",1,-90.0489801,35.1495343,"157 Poplar Ave, Memphis, TN 38103, USA"
"2027","Memphis, TN",33,-90.0489801,35.1495343,"157 Poplar Ave, Memphis, TN 38103, USA"
"2028","Memphis, TN, United States",1,-90.0489801,35.1495343,"157 Poplar Ave, Memphis, TN 38103, USA"
"2029","Menifee, CA",1,-117.185294,33.6971468,"29720 Thornhill Dr, Sun City, CA 92586, USA"
"2030","MENTOR, OH USA",1,-81.339552,41.6661573,"8400 Mentor Ave, Mentor, OH 44060, USA"
"2031","Merced, CA",1,-120.4829677,37.3021632,"1731 Canal St, Merced, CA 95340, USA"
"2032","Meredith, NH",1,-71.500317,43.6575331,"Meredith, NH 03253, United States"
"2033","Mérida, Yucatán",1,-89.5925857,20.9673702,"Calle 57<U+1D2C> 422, Lázaro Cárdenas, 97219 Mérida, Yuc., Mexico"
"2034","Meridian,Mississippi",1,-88.703656,32.3643098,"701-799 25th Ave, Meridian, MS 39301, USA"
"2035","Mesa",1,-111.8314724,33.4151843,"4 E Main St, Mesa, AZ 85201, USA"
"2036","mesa az",1,-111.8314724,33.4151843,"4 E Main St, Mesa, AZ 85201, USA"
"2037","Mesa, Arizona",1,-111.8314724,33.4151843,"4 E Main St, Mesa, AZ 85201, USA"
"2038","Mesa, AZ",3,-111.8314724,33.4151843,"4 E Main St, Mesa, AZ 85201, USA"
"2039","Mesquite, Tx",1,-96.5991593,32.7667955,"100 S Galloway Ave, Mesquite, TX 75149, USA"
"2040","Mesquite, TX",2,-96.5991593,32.7667955,"100 S Galloway Ave, Mesquite, TX 75149, USA"
"2041","Metro Detroit",2,-83.0790865,42.8105356,"70353 Fisher Rd, Bruce Township, MI 48065, USA"
"2042","Metro New York",1,-74.0005309,40.7186365,"120 Lafayette St, New York, NY 10013, USA"
"2043","Metter, GA",1,-82.0601195,32.397118,"58 S E Broad St, Metter, GA 30439, USA"
"2044","Mexico",7,-102.552784,23.634501,"av. general lazaro cardenas mza 6 lote A col. presidentes de, Mexico"
"2045","México",11,-102.552784,23.634501,"av. general lazaro cardenas mza 6 lote A col. presidentes de, Mexico"
"2046","mexico ",1,-102.552784,23.634501,"av. general lazaro cardenas mza 6 lote A col. presidentes de, Mexico"
"2047","Mexico City",1,-99.133208,19.4326077,"Historic center of Mexico City, Centro, Mexico City, CDMX, Mexico"
"2048","México City",1,-99.133208,19.4326077,"Historic center of Mexico City, Centro, Mexico City, CDMX, Mexico"
"2049","Mexico D.F",1,-99.133208,19.4326077,"Historic center of Mexico City, Centro, Mexico City, CDMX, Mexico"
"2050","México, D.F.",1,-99.133208,19.4326077,"Historic center of Mexico City, Centro, Mexico City, CDMX, Mexico"
"2051","México, Monterrey",2,-100.3161126,25.6866142,"Transversal Colón 1947, Col Obrera, Sarabia, 64490 Monterrey, N.L., Mexico"
"2052","México<U+0001F1F2><U+0001F1FD>",1,-102.552784,23.634501,"av. general lazaro cardenas mza 6 lote A col. presidentes de, Mexico"
"2053","Meyersville, Tx",1,-97.3124914,28.928316,"2313 Meyersville Rd, Meyersville, TX 77974, USA"
"2054","MIA",3,-80.2870509,25.7958723,"Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA"
"2055","MIA ",1,-80.2870509,25.7958723,"Miami International Airport (MIA), 2100 NW 42nd Ave, Miami, FL 33126, USA"
"2056","miami",2,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2057","Miami",2,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2058","MIAMI",1,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2059","Miami Beach, FL",2,-80.1300455,25.790654,"1644 Collins Ave, Miami Beach, FL 33139, USA"
"2060","Miami Gardens, FL",1,-80.2456045,25.9420377,"18400 FL-817, Miami Gardens, FL 33056, USA"
"2061","Miami, FL",41,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2062","Miami, Florida",1,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2063","Miami, Florida ",1,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2064","Miami, OK",1,-94.8774554,36.8745146,"29 E Central Ave, Miami, OK 74354, USA"
"2065","Miami,Fl.",4,-80.1917902,25.7616798,"1213 Brickell Ave, Miami, FL 33131, USA"
"2066","Miami<U+0001F334>",1,-84.7308768,39.5105334,"501 E High St, Oxford, OH 45056, USA"
"2067","michigan",1,-85.6023643,44.3148443,"Boon Township, MI, USA"
"2068","Michigan",18,-85.6023643,44.3148443,"Boon Township, MI, USA"
"2069","Michigan  ",1,-85.6023643,44.3148443,"Boon Township, MI, USA"
"2070","Michigan, USA",54,-85.6023643,44.3148443,"Boon Township, MI, USA"
"2071","Mid-Atlantic",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2072","mid-hudson valley",1,-73.993894,41.963191,"1099 Morton Blvd, Kingston, NY 12401, USA"
"2073","Mid-Michigan",1,-84.763544,43.969752,"1375 S Clare Ave, Harrison, MI 48625, USA"
"2074","Middle-Earth",1,-117.8370968,33.6446621,"529 E Peltason Dr, Irvine, CA 92617, USA"
"2075","Middle America",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2076","Middle Earth",1,-117.8370968,33.6446621,"529 E Peltason Dr, Irvine, CA 92617, USA"
"2077","MiddleTown",1,-74.0915982,40.3968012,"Middletown Township, 395 Kings Hwy E, Middletown, NJ 07748, USA"
"2078","Middletown Ohio",1,-84.3982763,39.5150576,"109 Central Ave, Middletown, OH 45044, USA"
"2079","Middletown, Connecticut",2,-72.6506488,41.5623209,"442 Main St, Middletown, CT 06457, USA"
"2080","Middletown, OH",1,-84.3982763,39.5150576,"109 Central Ave, Middletown, OH 45044, USA"
"2081","Midland, Michigan",1,-84.2472116,43.6155825,"176-208, M-20, Midland, MI 48640, United States"
"2082","Midland, Michigan USA ",1,-84.2472116,43.6155825,"176-208, M-20, Midland, MI 48640, United States"
"2083","Midland, TX",5,-102.0779146,31.9973456,"349 S Big Spring St, Midland, TX 79701, USA"
"2084","Midlothian<U+2708><U+FE0F>Huntsville",1,-86.5861037,34.7303688,"101-199 Spring St SW, Huntsville, AL 35801, USA"
"2085","midwest",2,-95.6143316,37.039147,"912 S Walnut St, Coffeyville, KS 67337, USA"
"2086","Midwest",7,-95.6143316,37.039147,"912 S Walnut St, Coffeyville, KS 67337, USA"
"2087","Midwest USA",1,-97.4107128,35.463494,"6700 E Reno Ave, Midwest City, OK 73110, USA"
"2088","Midwest, USA",2,-97.4107128,35.463494,"6700 E Reno Ave, Midwest City, OK 73110, USA"
"2089","Milford",1,-73.064036,41.2306979,"601 Boston Post Rd, Milford, CT 06460, USA"
"2090","Milford, Iowa",1,-95.149996,43.3246863,"922 Okoboji Ave, Milford, IA 51351, USA"
"2091","Millersville, MD",1,-76.6485822,39.0574783,"1652 Millersville Rd, Millersville, MD 21108, USA"
"2092","Millersville, PA",1,-76.3541274,39.9978764,"2 N George St, Millersville, PA 17551, USA"
"2093","Millington, TN",1,-89.8973084,35.3414744,"7884 Church St, Millington, TN 38053, USA"
"2094","Milpitas, CA",2,-121.8995741,37.4323341,"1 S Milpitas Blvd, Milpitas, CA 95035, USA"
"2095","Milton, GA",1,-84.300666,34.1321631,"14184 Hopewell Rd, Alpharetta, GA 30004, USA"
"2096","Milwaukee",2,-87.9064736,43.0389025,"400 E Wisconsin Ave, Milwaukee, WI 53202, USA"
"2097","milwaukee ",1,-87.9064736,43.0389025,"400 E Wisconsin Ave, Milwaukee, WI 53202, USA"
"2098","Milwaukee, WI",21,-87.9064736,43.0389025,"400 E Wisconsin Ave, Milwaukee, WI 53202, USA"
"2099","Milwaukee, Wisconsin",1,-87.9064736,43.0389025,"400 E Wisconsin Ave, Milwaukee, WI 53202, USA"
"2100","Milwaukie, OR",1,-122.6323315,45.4465323,"3045 SE Harrison St, Milwaukie, OR 97222, USA"
"2101","Minding my own business",1,-80.083191,26.715168,"222 Courtney Lakes Cir, West Palm Beach, FL 33401, USA"
"2102","Minneapolis",5,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2103","Minneapolis ",1,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2104","Minneapolis (The Fun Twin) Would always rather be in Grand Co. Colorado",1,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2105","Minneapolis MN",1,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2106","Minneapolis, Minnesota",3,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2107","Minneapolis, Minnesota, USA",1,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2108","minneapolis, mn",1,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2109","Minneapolis, MN",33,-93.2650108,44.977753,"Municipal Building, 350 S 5th St, Minneapolis, MN 55415, USA"
"2110","Minneapolis/St. Paul",6,-93.2009998,44.9374831,"101-193 Mississippi River Blvd S, St Paul, MN 55105, USA"
"2111","Minnesota",10,-94.6858998,46.729553,"7637 20th St SW, Backus, MN 56435, USA"
"2112","Minnesota ",1,-94.6858998,46.729553,"7637 20th St SW, Backus, MN 56435, USA"
"2113","Minnesota, US",1,-94.6858998,46.729553,"7637 20th St SW, Backus, MN 56435, USA"
"2114","Minnesota, USA",32,-94.6858998,46.729553,"7637 20th St SW, Backus, MN 56435, USA"
"2115","Minocqua, WI",1,-89.7092705,45.8710837,"518 Oneida St, Minocqua, WI 54548, USA"
"2116","Miramar, FL",2,-80.3035602,25.9860762,"Miramar Blvd, Miramar, FL 33025, USA"
"2117","Mission, TX",2,-98.3252932,26.2159066,"1000 N Conway Ave, Mission, TX 78572, USA"
"2118","Mississauga, Ontario",4,-79.6441198,43.5890452,"300 City Centre Dr, Mississauga, ON L5B 2G6, Canada"
"2119","Mississippi",6,-89.3985283,32.3546679,"20169 US-80, Forest, MS 39074, USA"
"2120","MISSISSIPPI",1,-89.3985283,32.3546679,"20169 US-80, Forest, MS 39074, USA"
"2121","Mississippi, USA",11,-89.3985283,32.3546679,"20169 US-80, Forest, MS 39074, USA"
"2122","Mississppi",1,-89.3985283,32.3546679,"20169 US-80, Forest, MS 39074, USA"
"2123","Missoula, Montana",1,-113.9940314,46.8721284,"248 N Higgins Ave, Missoula, MT 59802, USA"
"2124","Missoula, MT",3,-113.9940314,46.8721284,"248 N Higgins Ave, Missoula, MT 59802, USA"
"2125","Missouri",5,-91.8318334,37.9642529,"10995 Co Rd 8150, Rolla, MO 65401, USA"
"2126","MIssouri City, Texas",1,-95.5377215,29.6185669,"1531 Hwy 90 Alt, Missouri City, TX 77489, USA"
"2127","Missouri City, TX",3,-95.5377215,29.6185669,"1531 Hwy 90 Alt, Missouri City, TX 77489, USA"
"2128","Missouri State University",1,-93.2806806,37.2005546,"945 E Madison St, Springfield, MO 65897, USA"
"2129","Missouri, USA",21,-91.8318334,37.9642529,"10995 Co Rd 8150, Rolla, MO 65401, USA"
"2130","Missouri, USA ",1,-91.8318334,37.9642529,"10995 Co Rd 8150, Rolla, MO 65401, USA"
"2131","Mke but im chillin’ in Tx. ",1,-87.896646,42.9475534,"General Mitchell International Airport (MKE), 5300 S Howell Ave, Milwaukee, WI 53207, USA"
"2132","MKG",1,-73.9973881,40.7253869,"Ayer Building, 599 Broadway, New York, NY 10012, USA"
"2133","MN",4,-94.6858998,46.729553,"7637 20th St SW, Backus, MN 56435, USA"
"2134","Mo City ",1,-95.5377215,29.6185669,"1531 Hwy 90 Alt, Missouri City, TX 77489, USA"
"2135","Mo city, tx",1,-95.5377215,29.6185669,"1531 Hwy 90 Alt, Missouri City, TX 77489, USA"
"2136","Mobile Al",1,-88.0398912,30.6953657,"1 St Louis St, Mobile, AL 36602, USA"
"2137","Mobile, AL",4,-88.0398912,30.6953657,"1 St Louis St, Mobile, AL 36602, USA"
"2138","Mobile,Al ",1,-88.0398912,30.6953657,"1 St Louis St, Mobile, AL 36602, USA"
"2139","Modesto, CA",1,-120.9968782,37.6390972,"781 11th St, Modesto, CA 95354, USA"
"2140","money",1,-95.6296461,37.0327112,"909 W 11th St, Coffeyville, KS 67337, USA"
"2141","monica",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2142","Monroe, CT",1,-73.2073358,41.3325962,"34 Church St, Monroe, CT 06468, USA"
"2143","Montana, USA",1,-110.3625658,46.8796822,"Rickard Coulee, Stanford, MT 59479, USA"
"2144","Montclair, NJ",1,-74.2090053,40.8259007,"183 Park St, Montclair, NJ 07042, USA"
"2145","Montclair, VA",1,-77.3496275,38.6168279,"15417 Beachview Dr, Montclair, VA 22025, USA"
"2146","Montebello, CA",1,-118.1137535,34.0165053,"5 W Harding Ave, Montebello, CA 90640, USA"
"2147","Montego Bay,Jamaica",1,-77.8938895,18.4762228,"Copperwood District Montpelier P.O, Montego Bay, Jamaica"
"2148","Monterey Park, CA",1,-118.1228476,34.0625106,"Garvey / Garfield, Monterey Park, CA, USA"
"2149","monterrey, mexico",1,-100.3161126,25.6866142,"Transversal Colón 1947, Col Obrera, Sarabia, 64490 Monterrey, N.L., Mexico"
"2150","Monterrey, Nuevo León",3,-100.3161126,25.6866142,"Transversal Colón 1947, Col Obrera, Sarabia, 64490 Monterrey, N.L., Mexico"
"2151","Montgomery, AL",8,-86.3077368,32.3792233,"103 N Perry St, Montgomery, AL 36104, USA"
"2152","Montgomery, Alabama",2,-86.3077368,32.3792233,"103 N Perry St, Montgomery, AL 36104, USA"
"2153","Monticello, Minnesota USA",2,-93.7941378,45.3055201,"106 W Broadway St, Monticello, MN 55362, USA"
"2154","montreal",1,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2155","Montreal",4,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2156","Montréal",2,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2157","Montreal - CA",1,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2158","Montreal Canada",3,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2159","Montreal, Canada",2,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2160","Montréal, Québec",17,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2161","Montreal, Quebec, Canada",1,-73.567256,45.5016889,"690 Boulevard René-Lévesque O, Montréal, QC H3B 1X8, Canada"
"2162","Moody, AL",1,-86.4908168,33.5909365,"3104 Daniel Dr, Moody, AL 35004, USA"
"2163","moon",3,-95.9759018,36.1130562,"3512 S Peoria Ave, Tulsa, OK 74105, USA"
"2164","Moon",1,-80.2213477,40.5169767,"twp., Moon, PA 15108, United States"
"2165","Moore, OK ",1,-97.4867028,35.3395079,"200 N Broadway St, Moore, OK 73160, USA"
"2166","Mooresville ",1,-80.8081413,35.5859146,"394 NC-152, Mooresville, NC 28115, USA"
"2167","Mooresville, NC",2,-80.8081413,35.5859146,"394 NC-152, Mooresville, NC 28115, USA"
"2168","Moorhead, MN",1,-96.7678039,46.8737648,"24 8th St S, Fargo, MN 58102, USA"
"2169","Moose Jaw, Saskatchewan",3,-105.5348562,50.3915811,"140 Main St N, Moose Jaw, SK S6H 3J7, Canada"
"2170","Moraga, CA",1,-122.1296871,37.8349263,"1400 Moraga Way, Moraga, CA 94556, USA"
"2171","Morehouse College",1,-84.4155845,33.7474168,"830 Westview Dr SW, Atlanta, GA 30314, USA"
"2172","Moreno Valley ",1,-117.2296717,33.9424658,"24805 Hemlock Ave, Moreno Valley, CA 92557, USA"
"2173","Moreno Valley, CA",1,-117.2296717,33.9424658,"24805 Hemlock Ave, Moreno Valley, CA 92557, USA"
"2174","Morganton, NC",1,-81.6848188,35.7454071,"203 E Concord St, Morganton, NC 28655, USA"
"2175","Morgantown, WV",2,-79.9558968,39.629526,"268 High St, Morgantown, WV 26505, USA"
"2176","Morristown, TN",1,-83.2948922,36.2139814,"202 W 1st N St, Morristown, TN 37814, USA"
"2177","Morrow, GA",1,-84.3393683,33.5831662,"1515 Morrow Rd, Morrow, GA 30260, USA"
"2178","Moscow, ID",1,-117.000165,46.7323875,"128 E 3rd St, Moscow, ID 83843, USA"
"2179","Moses Lake, WA",2,-119.2780771,47.1301417,"212 S Division St, Moses Lake, WA 98837, USA"
"2180","Motley MN",1,-94.6461768,46.336633,"116 US-10, Motley, MN 56466, USA"
"2181","Moulton, AL",1,-87.2933533,34.4812062,"700-798 Big Nance St, Moulton, AL 35650, USA"
"2182","Mount Holly",1,-83.5620926,42.8311924,"13536 Dixie Hwy, Holly, MI 48442, USA"
"2183","Mount Juliet, TN",1,-86.5186054,36.200055,"2185 N Mt Juliet Rd, Mt Juliet, TN 37122, USA"
"2184","Mount Pleasant, MI",2,-84.7675139,43.5978075,"705 S Mission St, Mt Pleasant, MI 48858, USA"
"2185","Mount Zion",1,35.2284626,31.7709233,"Ma'ale HaShalom St, Jerusalem"
"2186","Mountain View, CA",2,-122.0838511,37.3860517,"903 Castro St, Mountain View, CA 94041, USA"
"2187","mov",1,-93.411647,45.201866,"165 Yoho Dr, Anoka, MN 55303, USA"
"2188","mqt, mi",1,-87.3953713,46.5436199,"110 S 3rd St, Marquette, MI 49855, USA"
"2189","MSU Billings",1,-108.5220124,45.7968435,"1500 University Dr, Billings, MT 59101, USA"
"2190","mty, mx",1,-100.3161126,25.6866142,"Transversal Colón 1947, Col Obrera, Sarabia, 64490 Monterrey, N.L., Mexico"
"2191","Mudville",1,-94.858112,36.905298,"1815 Scott Ln, Miami, OK 74354, USA"
"2192","Mundelein, IL",1,-88.0039653,42.263079,"1445 Wimpolee SStreet App E 202 EE, Mundelein, IL 60060, United States"
"2193","Mundo",1,-95.9082993,36.179738,"1623 N Maplewood Ave, Tulsa, OK 74115, USA"
"2194","Murder Worth, TX",1,-96.763177,32.779523,"3611 Grand Ave, Dallas, TX 75210, USA"
"2195","Murfreesboro, TN",1,-86.39027,35.8456213,"120 E Main St, Murfreesboro, TN 37130, USA"
"2196","Murray State University",1,-88.3214979,36.6163842,"1375 Chestnut St, Murray, KY 42071, USA"
"2197","Murray, KY",4,-88.314761,36.6103334,"42071 KY-94, Murray, KY 42071, USA"
"2198","Murrieta, CA",1,-117.2139232,33.5539143,"24792 Washington Ave, Murrieta, CA 92562, USA"
"2199","Muskegon, MI",1,-86.2483921,43.2341813,"179-225 M-46, Muskegon, MI 49440, USA"
"2200","Muskogee, OK",1,-95.3696909,35.7478769,"105 S Main St, Muskogee, OK 74401, USA"
"2201","Mustang, OK",1,-97.7244867,35.384226,"110 E Forster Ln, Mustang, OK 73064, USA"
"2202","myrtle",1,-78.8804498,33.6978696,"1200 N Oak St, Myrtle Beach, SC 29577, USA"
"2203","Myrtle Beach ",1,-78.8866943,33.6890603,"400 N Kings Hwy, Myrtle Beach, SC 29577, USA"
"2204","Myrtle Point, OR",1,-124.138992,43.064832,"825 Spruce St, Myrtle Point, OR 97458, USA"
"2205","Mystic Falls",1,-83.8605332,33.5967024,"1102 Monticello St SW, Covington, GA 30014, USA"
"2206","Mystic, Connecticut 06355",1,-71.966462,41.3542656,"23 E Main St, Mystic, CT 06355, USA"
"2207","n",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2208","n-city",1,-117.0719128,32.6602587,"2511 Sweetwater Rd, National City, CA 91950, USA"
"2209","N City",1,-117.0719128,32.6602587,"2511 Sweetwater Rd, National City, CA 91950, USA"
"2210","N. Hollywood",1,-118.3812562,34.187044,"6406 Farmdale Ave, North Hollywood, CA 91606, USA"
"2211","N.C.",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"2212","nac, tx",1,-94.6539303,31.6166143,"1507 North St, Nacogdoches, TX 75965, USA"
"2213","Nacogdoches, TX",2,-94.6554874,31.6035129,"115 E Main St, Nacogdoches, TX 75961, USA"
"2214","Nampa, ID",2,-116.55978,43.5788175,"1202 1st St S, Nampa, ID 83651, USA"
"2215","Napa, CA",1,-122.286865,38.2975381,"853 Coombs St, Napa, CA 94559, USA"
"2216","Naperville, IL",2,-88.1535352,41.7508391,"1052 Alder Ln, Naperville, IL 60540, USA"
"2217","Naples, FL",2,-81.7948103,26.1420358,"482498 Tamiami Trail, Naples, FL 34102, USA"
"2218","Naples, Florida  ",1,-81.7948103,26.1420358,"482498 Tamiami Trail, Naples, FL 34102, USA"
"2219","Narnia",3,-73.9594438,40.7144279,"672 Driggs Ave, Brooklyn, NY 11211, USA"
"2220","NARNIA",1,-73.9594438,40.7144279,"672 Driggs Ave, Brooklyn, NY 11211, USA"
"2221","nashville",4,-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA"
"2222","Nashville",4,-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA"
"2223","Nashville, TN",28,-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA"
"2224","Nashville,TN",3,-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA"
"2225","Nashville,TN <U+2708><U+FE0F> EastOakland,CA",1,-86.7816016,36.1626638,"201 6th Ave N, Nashville, TN 37219, USA"
"2226","Nassau Bahamas",1,-77.355413,25.0479835,"Unnamed Road, Nassau, The Bahamas"
"2227","Nassau, Bahamas",1,-77.355413,25.0479835,"Unnamed Road, Nassau, The Bahamas"
"2228","Nassau, Bahamas ",1,-77.355413,25.0479835,"Unnamed Road, Nassau, The Bahamas"
"2229","Natchez, MS",2,-91.403171,31.5604442,"110 N Pearl St, Natchez, MS 39120, USA"
"2230","Natchitoches, LA",2,-93.0862749,31.7607195,"584 Front St, Natchitoches, LA 71457, USA"
"2231","Natick, MA",1,-71.3468091,42.2775281,"33 Cottage St, Natick, MA 01760, USA"
"2232","National",1,-95.712891,37.09024,"5000 Estate Enighed, Independence, KS 67301, USA"
"2233","Nationwide, USA",1,-94.1982831,36.3571802,"Pinnacle Plaza, 23, 1003 SE 14th St, Bentonville, AR 72712, USA"
"2234","Native America",1,-97.389241,37.686937,"230 N West St, Wichita, KS 67203, USA"
"2235","Nawf Dallas, Tx",1,-96.7969879,32.7766642,"1502 Marilla St, Dallas, TX 75201, USA"
"2236","Nayarit Mexico",1,-104.8454619,21.7513844,"Tepic, Nayarit, Mexico"
"2237","nc",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"2238","NC",17,-79.0192997,35.7595731,"New Hope, NC, USA"
"2239","NC ",1,-79.0192997,35.7595731,"New Hope, NC, USA"
"2240","NE Ohio",1,-82.907123,40.4172871,"1664 Township Hwy 165, Ashley, OH 43003, USA"
"2241","Near Lubbock Texas",1,-101.8551665,33.5778631,"Ave. Q & 19th, Lubbock, TX 79411, USA"
"2242","Nebraska",1,-99.9018131,41.4925374,"Cliff, NE, USA"
"2243","Nebraska  ",1,-99.9018131,41.4925374,"Cliff, NE, USA"
"2244","Nebraska, USA",4,-99.9018131,41.4925374,"Cliff, NE, USA"
"2245","Neches, TX",1,-95.4957876,31.8668353,"100 FM 2574, Neches, TX 75779, USA"
"2246","Neo Mexico",1,-116.9185903,32.5470528,"Tercera 217, Chilpancingo, 22440 Tijuana, B.C., Mexico"
"2247","netherland",2,5.291266,52.132633,"Van Weerden Poelmanweg 220, 3768 MN Soest, Netherlands"
"2248","Netherlands",2,5.291266,52.132633,"Van Weerden Poelmanweg 220, 3768 MN Soest, Netherlands"
"2249","netherlands ",1,5.291266,52.132633,"Van Weerden Poelmanweg 220, 3768 MN Soest, Netherlands"
